0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/js/jquery.scrollUp.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/js/price-range.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/images/home/searchicon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 304 -
127.0.0.1 - - [07/May/2022:01:22:34 +0700] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/ HTTP/1.1" 200 26121
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/css/font-awesome.min.css;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 17780
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/css/bootstrap.min.css;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 99548
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/css/price-range.css;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 2732
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/css/prettyPhoto.css;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 19888
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/css/main.css;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 40821
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/css/responsive.css;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 6646
